id,agent_id,agent_guid,task_guid,model_name,tokens_in,tokens_out,total_tokens,start_time,end_time,status,meta_data,create_date
650,1000,cb2b0121-d0cd-4948-a754-fd9c7b179fd0,232ee6a5-129c-4482-b751-39df8a9f1ae2,models/gemini-2.0-flash-lite,10804,299,11064,23017500,23017500,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2000-N-0190/FDA-2000-N-0190-0112"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Draft Guidance for Industry: Questions and Answers Regarding the Final Rule, Prevention of Salmonella Enteritidis in Shell Eggs During Production, Storage, and Transportation (Layers with Outdoor Access)"", ""docket_id"": ""FDA-2000-N-0190"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2000-N-0190-0112"", ""__num_paragraphs__"": 3, ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}",2025-05-20 05:03:15
651,1001,bc1baaf5-caee-4b07-bda8-95c130cec43a,51f8662a-14b5-435d-9f09-92fe60a5c09a,models/gemini-2.0-flash-lite,10814,1122,11922,23017500,23017500,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2000-N-0190/FDA-2000-N-0190-0112"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Draft Guidance for Industry: Questions and Answers Regarding the Final Rule, Prevention of Salmonella Enteritidis in Shell Eggs During Production, Storage, and Transportation (Layers with Outdoor Access)"", ""docket_id"": ""FDA-2000-N-0190"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2000-N-0190-0112"", ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}",2025-05-20 05:03:25
652,1002,ce5c8e03-44f2-46ac-a3be-92da57b243f9,c0983e33-f833-4cb0-967e-9f75c410444e,models/gemini-2.0-flash-lite,10826,3248,14047,23017500,23017500,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2000-N-0190/FDA-2000-N-0190-0112"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Draft Guidance for Industry: Questions and Answers Regarding the Final Rule, Prevention of Salmonella Enteritidis in Shell Eggs During Production, Storage, and Transportation (Layers with Outdoor Access)"", ""docket_id"": ""FDA-2000-N-0190"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2000-N-0190-0112""}",2025-05-20 05:03:43
653,1003,bbf8fc6e-4e63-4138-9395-2b2ccefae8a1,7ce5e6b2-b08e-4cd4-8f2d-6a143df4d108,models/gemini-2.0-flash-lite,10819,547,11360,23017500,23017500,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2000-N-0190/FDA-2000-N-0190-0112"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Draft Guidance for Industry: Questions and Answers Regarding the Final Rule, Prevention of Salmonella Enteritidis in Shell Eggs During Production, Storage, and Transportation (Layers with Outdoor Access)"", ""docket_id"": ""FDA-2000-N-0190"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2000-N-0190-0112"", ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}",2025-05-20 05:03:49
654,1007,a5c0ae3d-b8b0-40d4-9b76-3457e5fbdb5d,c5484c06-a528-4ccc-a234-8a154ce85c17,models/gemini-2.0-flash-lite,10852,867,11735,23017500,23017500,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2000-N-0190/FDA-2000-N-0190-0112"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Draft Guidance for Industry: Questions and Answers Regarding the Final Rule, Prevention of Salmonella Enteritidis in Shell Eggs During Production, Storage, and Transportation (Layers with Outdoor Access)"", ""docket_id"": ""FDA-2000-N-0190"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2000-N-0190-0112"", ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}",2025-05-20 05:03:57
655,1038,6e214aa1-301f-11f0-840d-02ffca30ba2d,074c4c96-3880-4cab-937b-673f1a951be2,models/gemini-2.0-flash-lite,10781,95,10830,23017500,23017500,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2000-N-0190/FDA-2000-N-0190-0112"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Draft Guidance for Industry: Questions and Answers Regarding the Final Rule, Prevention of Salmonella Enteritidis in Shell Eggs During Production, Storage, and Transportation (Layers with Outdoor Access)"", ""docket_id"": ""FDA-2000-N-0190"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2000-N-0190-0112"", ""__num_keywords__"": 10}",2025-05-20 05:04:00
656,1021,32277391-2fb5-11f0-840d-02ffca30ba2d,d1da2bf8-6a7b-4294-a292-18dd2b42a343,models/gemini-2.0-flash-lite,5403,647,6047,23017500,23017500,1,"{""aws_key"": ""ORGANIZATION/2ba0ac41-b3aa-4b96-ba47-feeddc029ccd/USERS/4e7da00e-1571-4136-80e3-c0ba815996c4/d1da2bf8-6a7b-4294-a292-18dd2b42a343/DEST/detailed_summary.md"", ""doc_title"": ""EU regulations on medical devices – Update November 2022.pdf"", ""aws_bucket"": ""lexim-cabinet-dev"", ""__doc_title__"": ""EU regulations on medical devices – Update November 2022.pdf""}",2025-05-20 05:04:09
657,1021,32277391-2fb5-11f0-840d-02ffca30ba2d,d1da2bf8-6a7b-4294-a292-18dd2b42a343,models/gemini-2.0-flash-lite,5403,694,6094,639829,639835,1,"{""aws_key"": ""ORGANIZATION/2ba0ac41-b3aa-4b96-ba47-feeddc029ccd/USERS/4e7da00e-1571-4136-80e3-c0ba815996c4/d1da2bf8-6a7b-4294-a292-18dd2b42a343/SRC/d1da2bf8-6a7b-4294-a292-18dd2b42a343.pdf"", ""doc_title"": ""EU regulations on medical devices – Update November 2022.pdf"", ""aws_bucket"": ""lexim-cabinet-dev"", ""__doc_title__"": ""EU regulations on medical devices – Update November 2022.pdf""}",2025-05-20 05:19:49
658,1005,1168a2d8-c590-45dc-b9c4-fa49084a3f13,9e824c62-c0c8-4789-a749-261d2f70b936,models/gemini-2.0-flash-lite,5246,164,5395,23019100,23019100,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2002-D-0094/FDA-2002-D-0094-0034"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Guidance for the Public, Food and Drug Administration Advisory\nCommittee Members, and Food and Drug Administration Staff: Public\nAvailability of Advisory Committee Members’ Financial Interest\nInformation and Waivers"", ""docket_id"": ""FDA-2002-D-0094"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2002-D-0094-0034"", ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}",2025-05-20 05:30:09
659,1000,cb2b0121-d0cd-4948-a754-fd9c7b179fd0,b5208da9-757d-49a5-aa33-9112111ac96c,models/gemini-2.0-flash-lite,5269,196,5450,23019100,23019100,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2002-D-0094/FDA-2002-D-0094-0034"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Guidance for the Public, Food and Drug Administration Advisory\nCommittee Members, and Food and Drug Administration Staff: Public\nAvailability of Advisory Committee Members’ Financial Interest\nInformation and Waivers"", ""docket_id"": ""FDA-2002-D-0094"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2002-D-0094-0034"", ""__num_paragraphs__"": 3, ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}",2025-05-20 05:30:12
660,1001,bc1baaf5-caee-4b07-bda8-95c130cec43a,e54abd09-70fc-4058-b033-48046d4c2666,models/gemini-2.0-flash-lite,5279,1029,6318,23019100,23019100,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2002-D-0094/FDA-2002-D-0094-0034"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Guidance for the Public, Food and Drug Administration Advisory\nCommittee Members, and Food and Drug Administration Staff: Public\nAvailability of Advisory Committee Members’ Financial Interest\nInformation and Waivers"", ""docket_id"": ""FDA-2002-D-0094"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2002-D-0094-0034"", ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}",2025-05-20 05:30:21
661,1002,ce5c8e03-44f2-46ac-a3be-92da57b243f9,1c4377f8-e18f-4652-8e8f-76f3ffd4d659,models/gemini-2.0-flash-lite,5291,1486,6774,23019100,23019100,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2002-D-0094/FDA-2002-D-0094-0034"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Guidance for the Public, Food and Drug Administration Advisory\nCommittee Members, and Food and Drug Administration Staff: Public\nAvailability of Advisory Committee Members’ Financial Interest\nInformation and Waivers"", ""docket_id"": ""FDA-2002-D-0094"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2002-D-0094-0034""}",2025-05-20 05:30:31
662,1003,bbf8fc6e-4e63-4138-9395-2b2ccefae8a1,6f61bd95-fe98-4903-85b6-e9051b9f2b14,models/gemini-2.0-flash-lite,5284,506,5808,23019100,23019100,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2002-D-0094/FDA-2002-D-0094-0034"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Guidance for the Public, Food and Drug Administration Advisory\nCommittee Members, and Food and Drug Administration Staff: Public\nAvailability of Advisory Committee Members’ Financial Interest\nInformation and Waivers"", ""docket_id"": ""FDA-2002-D-0094"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2002-D-0094-0034"", ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}",2025-05-20 05:30:37
663,1007,a5c0ae3d-b8b0-40d4-9b76-3457e5fbdb5d,6f6fbe56-7cc5-4645-a5f8-0e355bd24da1,models/gemini-2.0-flash-lite,5317,696,6053,23019100,23019100,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2002-D-0094/FDA-2002-D-0094-0034"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Guidance for the Public, Food and Drug Administration Advisory\nCommittee Members, and Food and Drug Administration Staff: Public\nAvailability of Advisory Committee Members’ Financial Interest\nInformation and Waivers"", ""docket_id"": ""FDA-2002-D-0094"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2002-D-0094-0034"", ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}",2025-05-20 05:30:44
664,1038,6e214aa1-301f-11f0-840d-02ffca30ba2d,69236b2f-2b49-417f-ba07-1afd4f327ab7,models/gemini-2.0-flash-lite,5246,101,5325,23019100,23019100,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2002-D-0094/FDA-2002-D-0094-0034"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Guidance for the Public, Food and Drug Administration Advisory\nCommittee Members, and Food and Drug Administration Staff: Public\nAvailability of Advisory Committee Members’ Financial Interest\nInformation and Waivers"", ""docket_id"": ""FDA-2002-D-0094"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2002-D-0094-0034"", ""__num_keywords__"": 10}",2025-05-20 05:30:47
665,1005,1168a2d8-c590-45dc-b9c4-fa49084a3f13,2e78b5f0-43fe-493d-91cf-2b20085776ea,models/gemini-2.0-flash-lite,4721,131,4819,23019100,23019100,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2013-D-0920/FDA-2013-D-0920-0002"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Select Updates for Non-Clinical Engineering Tests and Recommended Labeling for Intravascular Stents and Associated Delivery Systems; Draft Guidance for Industry and Food and Drug Administration Staff"", ""docket_id"": ""FDA-2013-D-0920"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2013-D-0920-0002"", ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}",2025-05-20 05:30:51
666,1000,cb2b0121-d0cd-4948-a754-fd9c7b179fd0,a0ffc59c-e785-46e7-919c-80c56e9d98aa,models/gemini-2.0-flash-lite,4744,301,5012,23019100,23019100,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2013-D-0920/FDA-2013-D-0920-0002"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Select Updates for Non-Clinical Engineering Tests and Recommended Labeling for Intravascular Stents and Associated Delivery Systems; Draft Guidance for Industry and Food and Drug Administration Staff"", ""docket_id"": ""FDA-2013-D-0920"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2013-D-0920-0002"", ""__num_paragraphs__"": 3, ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}",2025-05-20 05:30:56
667,1001,bc1baaf5-caee-4b07-bda8-95c130cec43a,942c4ec2-7bdf-4fcb-b89a-182737a76aa4,models/gemini-2.0-flash-lite,4754,788,5534,23019100,23019100,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2013-D-0920/FDA-2013-D-0920-0002"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Select Updates for Non-Clinical Engineering Tests and Recommended Labeling for Intravascular Stents and Associated Delivery Systems; Draft Guidance for Industry and Food and Drug Administration Staff"", ""docket_id"": ""FDA-2013-D-0920"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2013-D-0920-0002"", ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}",2025-05-20 05:31:03
668,1002,ce5c8e03-44f2-46ac-a3be-92da57b243f9,b890af2e-0513-4563-b591-511bc1f65a5a,models/gemini-2.0-flash-lite,4766,2476,7221,23019100,23019200,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2013-D-0920/FDA-2013-D-0920-0002"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Select Updates for Non-Clinical Engineering Tests and Recommended Labeling for Intravascular Stents and Associated Delivery Systems; Draft Guidance for Industry and Food and Drug Administration Staff"", ""docket_id"": ""FDA-2013-D-0920"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2013-D-0920-0002""}",2025-05-20 05:31:19
669,1003,bbf8fc6e-4e63-4138-9395-2b2ccefae8a1,b2985e33-3360-46d8-aa82-c456b117da8e,models/gemini-2.0-flash-lite,4759,756,5515,23019200,23019200,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2013-D-0920/FDA-2013-D-0920-0002"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Select Updates for Non-Clinical Engineering Tests and Recommended Labeling for Intravascular Stents and Associated Delivery Systems; Draft Guidance for Industry and Food and Drug Administration Staff"", ""docket_id"": ""FDA-2013-D-0920"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2013-D-0920-0002"", ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}",2025-05-20 05:31:26
670,1007,a5c0ae3d-b8b0-40d4-9b76-3457e5fbdb5d,312e69e1-dbc8-4e56-9e37-e933ed81357a,models/gemini-2.0-flash-lite,4792,934,5748,23019200,23019200,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2013-D-0920/FDA-2013-D-0920-0002"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Select Updates for Non-Clinical Engineering Tests and Recommended Labeling for Intravascular Stents and Associated Delivery Systems; Draft Guidance for Industry and Food and Drug Administration Staff"", ""docket_id"": ""FDA-2013-D-0920"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2013-D-0920-0002"", ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}",2025-05-20 05:31:35
671,1038,6e214aa1-301f-11f0-840d-02ffca30ba2d,fc45eecf-aadd-4732-a35b-db78c6a13232,models/gemini-2.0-flash-lite,4721,98,4779,23019200,23019200,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2013-D-0920/FDA-2013-D-0920-0002"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Select Updates for Non-Clinical Engineering Tests and Recommended Labeling for Intravascular Stents and Associated Delivery Systems; Draft Guidance for Industry and Food and Drug Administration Staff"", ""docket_id"": ""FDA-2013-D-0920"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2013-D-0920-0002"", ""__num_keywords__"": 10}",2025-05-20 05:31:38
672,1005,1168a2d8-c590-45dc-b9c4-fa49084a3f13,d845b0e1-4077-4505-b5ed-43ea4e1f508f,models/gemini-2.0-flash-lite,9443,135,9504,23019200,23019200,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2013-D-0269/FDA-2013-D-0269-0002"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Draft Guidance for Industry; Purchasing Reef Fish Species Associated with the Hazard of Ciguatera Fish Poisoning"", ""docket_id"": ""FDA-2013-D-0269"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2013-D-0269-0002"", ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}",2025-05-20 05:31:42
673,1000,cb2b0121-d0cd-4948-a754-fd9c7b179fd0,29f3a9ce-0d09-4d6c-8303-0515da8d8243,models/gemini-2.0-flash-lite,9466,253,9645,23019200,23019200,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2013-D-0269/FDA-2013-D-0269-0002"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Draft Guidance for Industry; Purchasing Reef Fish Species Associated with the Hazard of Ciguatera Fish Poisoning"", ""docket_id"": ""FDA-2013-D-0269"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2013-D-0269-0002"", ""__num_paragraphs__"": 3, ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}",2025-05-20 05:31:47
674,1001,bc1baaf5-caee-4b07-bda8-95c130cec43a,366bc773-04f7-4f06-9e28-ec14bece8656,models/gemini-2.0-flash-lite,9476,1153,10580,23019200,23019200,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2013-D-0269/FDA-2013-D-0269-0002"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Draft Guidance for Industry; Purchasing Reef Fish Species Associated with the Hazard of Ciguatera Fish Poisoning"", ""docket_id"": ""FDA-2013-D-0269"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2013-D-0269-0002"", ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}",2025-05-20 05:31:57
675,1002,ce5c8e03-44f2-46ac-a3be-92da57b243f9,fd634130-7c11-4b06-bff7-a26b640cde33,models/gemini-2.0-flash-lite,9488,1347,10773,23019200,23019200,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2013-D-0269/FDA-2013-D-0269-0002"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Draft Guidance for Industry; Purchasing Reef Fish Species Associated with the Hazard of Ciguatera Fish Poisoning"", ""docket_id"": ""FDA-2013-D-0269"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2013-D-0269-0002""}",2025-05-20 05:32:08
676,1003,bbf8fc6e-4e63-4138-9395-2b2ccefae8a1,c9a6a009-05e5-4ea0-9475-b0f83fb3eff8,models/gemini-2.0-flash-lite,9481,574,10014,23019200,23019200,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2013-D-0269/FDA-2013-D-0269-0002"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Draft Guidance for Industry; Purchasing Reef Fish Species Associated with the Hazard of Ciguatera Fish Poisoning"", ""docket_id"": ""FDA-2013-D-0269"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2013-D-0269-0002"", ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}",2025-05-20 05:32:15
677,1007,a5c0ae3d-b8b0-40d4-9b76-3457e5fbdb5d,45e19bff-a8b3-478e-bf8f-b07e2c48f04b,models/gemini-2.0-flash-lite,9514,701,10196,23019200,23019200,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2013-D-0269/FDA-2013-D-0269-0002"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Draft Guidance for Industry; Purchasing Reef Fish Species Associated with the Hazard of Ciguatera Fish Poisoning"", ""docket_id"": ""FDA-2013-D-0269"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2013-D-0269-0002"", ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}",2025-05-20 05:32:22
678,1038,6e214aa1-301f-11f0-840d-02ffca30ba2d,86f64fe9-ed25-49c9-bc9f-22d20eaedc79,models/gemini-2.0-flash-lite,9443,73,9435,23019200,23019200,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2013-D-0269/FDA-2013-D-0269-0002"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Draft Guidance for Industry; Purchasing Reef Fish Species Associated with the Hazard of Ciguatera Fish Poisoning"", ""docket_id"": ""FDA-2013-D-0269"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2013-D-0269-0002"", ""__num_keywords__"": 10}",2025-05-20 05:32:26
679,1021,32277391-2fb5-11f0-840d-02ffca30ba2d,d1da2bf8-6a7b-4294-a292-18dd2b42a343,models/gemini-2.0-flash-lite,5403,645,6045,23019200,23019200,1,"{""aws_key"": ""ORGANIZATION/2ba0ac41-b3aa-4b96-ba47-feeddc029ccd/USERS/4e7da00e-1571-4136-80e3-c0ba815996c4/d1da2bf8-6a7b-4294-a292-18dd2b42a343/DEST/detailed_summary.md"", ""doc_title"": ""EU regulations on medical devices – Update November 2022.pdf"", ""aws_bucket"": ""lexim-cabinet-dev"", ""__doc_title__"": ""EU regulations on medical devices – Update November 2022.pdf""}",2025-05-20 05:32:35
680,1011,c99ceb6d-1f1e-11f0-840d-02ffca30ba2d,beba6bc3-27d4-470b-abc1-84f110a80523,models/gemini-2.0-flash,284,332,617,641511,641515,1,"{""format"": ""json"", ""aws_key"": ""AGENTIC_AI/ORGANIZATION/2ba0ac41-b3aa-4b96-ba47-feeddc029ccd/COMPANY_PROFILE/1010842-barnhardt-mfg-co"", ""__slug__"": ""barnhardt-mfg-co"", ""__uuid__"": ""ba1ab634-12f2-408f-a9f8-656d2f63ecc6"", ""aws_bucket"": ""lexim-gpt-dev"", ""__company_name__"": ""BARNHARDT MFG. CO."", ""__owner_operator_number__"": 1010842}",2025-05-20 05:48:52
681,1005,1168a2d8-c590-45dc-b9c4-fa49084a3f13,eda788f3-3d27-4b7e-ae7b-f9e71da6ba01,models/gemini-2.0-flash-lite,20113,137,20162,23020900,23020900,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2014-N-1082/FDA-2014-N-1082-0002"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Highly Multiplexed Microbiological/Medical Countermeasure In Vitro \nNucleic Acid Based Diagnostic Devices; Guidance for Industry and Food and Drug Administration Staff"", ""docket_id"": ""FDA-2014-N-1082"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2014-N-1082-0002"", ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}",2025-05-20 06:00:10
682,1000,cb2b0121-d0cd-4948-a754-fd9c7b179fd0,3614f1e7-667a-41ef-86a0-f9869d655705,models/gemini-2.0-flash-lite,20136,203,20251,23020900,23020900,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2014-N-1082/FDA-2014-N-1082-0002"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Highly Multiplexed Microbiological/Medical Countermeasure In Vitro \nNucleic Acid Based Diagnostic Devices; Guidance for Industry and Food and Drug Administration Staff"", ""docket_id"": ""FDA-2014-N-1082"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2014-N-1082-0002"", ""__num_paragraphs__"": 3, ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}",2025-05-20 06:00:15
683,1001,bc1baaf5-caee-4b07-bda8-95c130cec43a,97765d8b-8e95-483c-b757-c657da013b4d,models/gemini-2.0-flash-lite,20146,6235,26318,23020900,23020900,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2014-N-1082/FDA-2014-N-1082-0002"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Highly Multiplexed Microbiological/Medical Countermeasure In Vitro \nNucleic Acid Based Diagnostic Devices; Guidance for Industry and Food and Drug Administration Staff"", ""docket_id"": ""FDA-2014-N-1082"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2014-N-1082-0002"", ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}",2025-05-20 06:00:53
684,1002,ce5c8e03-44f2-46ac-a3be-92da57b243f9,c43e4fed-da4b-4707-acb6-7e73cc2ad5f2,models/gemini-2.0-flash-lite,20158,8165,28247,23020900,23021000,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2014-N-1082/FDA-2014-N-1082-0002"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Highly Multiplexed Microbiological/Medical Countermeasure In Vitro \nNucleic Acid Based Diagnostic Devices; Guidance for Industry and Food and Drug Administration Staff"", ""docket_id"": ""FDA-2014-N-1082"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2014-N-1082-0002""}",2025-05-20 06:01:38
685,1003,bbf8fc6e-4e63-4138-9395-2b2ccefae8a1,7ce131f8-296e-48f4-abad-ec91371fdd94,models/gemini-2.0-flash-lite,20151,884,20980,23021000,23021000,1,"{""aws_key"": ""USA/FDA/CONTENT/FDA-2014-N-1082/FDA-2014-N-1082-0002"", ""country"": ""USA"", ""cfr_part"": null, ""doc_type"": ""Other"", ""agency_id"": ""FDA"", ""doc_title"": ""Highly Multiplexed Microbiological/Medical Countermeasure In Vitro \nNucleic Acid Based Diagnostic Devices; Guidance for Industry and Food and Drug Administration Staff"", ""docket_id"": ""FDA-2014-N-1082"", ""aws_bucket"": ""lexim-ai-dev"", ""document_id"": ""FDA-2014-N-1082-0002"", ""__document_heading__"": ""Health and Human Services or Food and Drug Administration""}",2025-05-20 06:01:47
